2020-11-04,197.0
2020-11-05,262.0
2020-11-06,206.0
2020-11-07,340.0
2020-11-08,290.0
2020-11-09,197.0
2020-11-10,195.0
2020-11-11,181.0
2020-11-12,220.0
2020-11-13,224.0
2020-11-14,328.0
2020-11-15,340.0
2020-11-16,213.0
2020-11-17,205.0
2020-11-18,201.0
2020-11-19,243.0
2020-11-20,243.0
2020-11-21,298.0
2020-11-22,271.0
2020-11-23,223.0
2020-11-24,245.0
2020-11-25,232.0
2020-11-26,298.0
2020-11-27,239.0
2020-11-28,323.0
2020-11-29,306.0
2020-11-30,265.0
2020-12-01,251.0
2020-12-02,604.0
2020-12-03,231.0
2020-12-04,285.0
2020-12-05,344.0
2020-12-06,272.0
2020-12-07,282.0
2020-12-08,266.0
2020-12-09,274.0
2020-12-10,272.0
2020-12-11,279.0
2020-12-12,298.0
2020-12-13,231.0
2020-12-14,305.0
2020-12-15,288.0
2020-12-16,309.0
2020-12-17,296.0
2020-12-18,316.0
2020-12-19,323.0
2020-12-20,289.0
2020-12-21,269.0
2020-12-22,313.0
2020-12-23,272.0
2020-12-24,332.0
2020-12-25,323.0
2020-12-26,299.0
2020-12-27,236.0
2020-12-28,287.0
2020-12-29,269.0
2020-12-30,291.0
2020-12-31,292.0
2021-01-01,298.0
2021-01-02,302.0
2021-01-03,271.0
2021-01-04,270.0
2021-01-05,317.0
2021-01-06,0.0
2021-01-07,28.0
2021-01-08,64.0
2021-01-09,153.0
2021-01-10,247.0
2021-01-11,173.0
2021-01-12,257.0
2021-01-13,163.0
2021-01-14,261.0
2021-01-15,266.0
2021-01-16,280.0
2021-01-17,299.0
2021-01-18,178.0
2021-01-19,229.0
2021-01-20,232.0
2021-01-21,223.0
2021-01-22,247.0
2021-01-23,255.0
2021-01-24,254.0
2021-01-25,238.0
2021-01-26,226.0
2021-01-27,202.0
2021-01-28,106.0
2021-01-29,213.0
2021-01-30,210.0
2021-01-31,188.0
2021-02-01,115.0
2021-02-02,169.0
2021-02-03,179.0
2021-02-04,65.0
2021-02-05,196.0
2021-02-06,225.0
2021-02-07,248.0
2021-02-08,193.0
2021-02-09,212.0
2021-02-10,215.0
2021-02-11,214.0
2021-02-12,31.0
2021-02-13,149.0
2021-02-14,179.0
2021-02-15,103.0
2021-02-16,146.0
2021-02-17,187.0
2021-02-18,159.0
2021-02-19,159.0
2021-02-20,218.0
2021-02-21,192.0
2021-02-22,122.0
2021-02-23,154.0
2021-02-24,165.0
2021-02-25,167.0
2021-02-26,159.0
2021-02-27,246.0
2021-02-28,202.0
2021-03-01,199.0
2021-03-02,160.0
2021-03-03,156.0
2021-03-04,149.0
2021-03-05,119.0
2021-03-06,198.0
2021-03-07,214.0
2021-03-08,127.0
2021-03-09,183.0
2021-03-10,153.0
2021-03-11,160.0
2021-03-12,161.0
2021-03-13,253.0
2021-03-14,205.0
2021-03-15,137.0
2021-03-16,56.0
